,Article Title,Category
6691,"

Programme: Cairo Industry Days kick-off second edition



Cairo Industry Days provides a space for discussion, networking, workshops and partnership opportunities linking Arab filmmakers with regional and international industry professionals



",Art
6692,"

41st Cairo Int’l Film Festival opens in presence of Egypt’s stars



The opening ceremony took place on Wednesday at the Cairo Opera House



",Art
6693,"

CIFF 41: Recommended events for Friday 22 November



Ahram Online recommends some daily highlights from the 41st Cairo International Film Festival (20-29 November)



",Art
6694,"

Egyptian actress Shereen Reda to join jury of the CIFF's Best Arab Film competition



The competition also brings together jury members producer Asma Graimiche and festival director Eduardo Guillot



",Art
6695,"

41st CIFF: Nine scripts to be developed at Cairo Industry Days



Cairo Industry Days was founded last year to serve as a bridge between Arab filmmakers and international professionals aiming to support Arab Cinema



",Art
6696,"

CIFF 41: Twenty films about arts, artists you don't want to miss



Ahram Online highlights films screened within the 41st Cairo International Film Festival (20-29 November) which shed light on artistic practice or artists themselves



",Art
6697,"

CIFF 41: Recommended events for Thursday 21 November 



Ahram Online recommends some daily highlights from the 41st Cairo International Film Festival (20-29 November)



",Art
6698,"

Final countdown to 41st Cairo International Film Festival



Presided over by Egyptian producer Mohamed Hefzy, the festival's 41st edition will kick off on 20 November and continue until 29 November



",Art
6699,"

Three Egyptian actors to present Cairo Int'l Film Festival opening



Khaled El-Sawy, Dina El-Sherbiny and Ahmed Dawoud will be this year's presenters of the 41st edition of the CIFF



",Art
6700,"

Gouna Festival leads Arab cinema celebration in Tallinn's Black Nights



The Egyptian film festival is presenting a screening programme of 14 films entitled 'In Focus' at the Estonian festival



",Art
6701,"

Scorsese praises 'magical' De Niro and Pacino bonds after ""The Irishman""



The Irishman will open the 41st edition of the Cairo International Film Festival (CIFF) on Thursday



",Art
6702,"

Programme: 41st Cairo International Film Festival



Ahram Online publishes the full programme of the 41st edition of the Cairo International Film Festival (CIFF) taking place between 20 and 29 November



",Art
6703,"

Tunisian film A Son scoops three awards at 41st Cairo International Film Festival



The film won Best Arab Film Award, the United Nations Population Fund (UNFPA) Award and the Salah Abu Seif Prize



",Art
6704,"

Mexican drama I Am No Longer Here wins Golden Pyramid at 41st Cairo Int’l Film Festival



The film’s star Juan Daniel Garcia Treviño also won Best Actor



",Art
6705,"

CIFF41: Oscar-winning cinematographer Vittorio Storaro honoured in Egypt



CIFF41 concludes a rich programme Friday, with Game of Thrones’ Nathalie Emmanuel making a special appearance in the closing ceremony



",Art
6706,"

Remembering actor Emad Hamdi: Jeune premier



Egyptian actor Emad Hamdi was born on 24 November 1909 and died on 28 January 1984



",Art
6707,"

CIFF41: Cairo Film Connection announces winning projects



The CFC took place this year during the 2nd Cairo Industry Days, one of the pillar segments of the ongoing Cairo International Film Festival



",Art
6708,"

Towards gender equality, women's empowerment at the 41st Cairo Int’l Film Festival



The signing of the Gender Parity Pledge 5050×2020 is one of the many ways that CIFF works towards gender equality in the film industry



",Art
6709,"

CIFF41: 'There is no rule to film writing': Oscar nominee Guillermo Arriaga at Cairo master class



Mexican filmmaker Guillermo Arriaga held a master class titled 'Nonlinear, Linear And Multiple Storytelling' during the ongoing Cairo International Film Festival (20-29 November)



",Art
6710,"

CIFF41: Recommended events for Thursday 28 November



Ahram Online recommends some daily highlights from the 41st Cairo International Film Festival (20-29 November)



",Art
6711,"

Screen International announces Arab Stars of Tomorrow during 41st CIFF



Five promising talents from five Arab countries are featured by Screen: Kawthar Younis, Nisrin Erradi, Farès Landoulsi, Wisam Al-Jafari and Raed Alsemari



",Art
6712,"

CIFF41: Mexican filmmaker Guillermo Arriaga honoured in Cairo



Arriaga, a screenwriter of notable films such as Babel, 21 Grams and Amores Perros, is giving a master class on Tuesday afternoon



",Art
6713,"

CIFF41: Recommended events for Wednesday 27 November



Ahram Online recommends some daily highlights from the 41st Cairo International Film Festival (20-29 November)



",Art
6714,"

CIFF41: Red Sea Souk to invite the winner of Cairo Film Connection



The Red Sea International Film Festival partners with Cairo International Film Festival to support Arab filmmakers



",Art
6715,"

CIFF41: Macedonian film wins Arab Critics’ Awards for European Films



Directed by Teona Strugar Mitevska, God Exists, Her Name is Petrunya was announced winner of the Arab Critics’ Awards for European Films



",Art
6716,"

Arab Stars of Tomorrow: Saudi director Raed Alsemari at CIFF’s panel discussion



Alsemari is among the five Arab Stars of Tomorrow chosen by Screen International at the 41st Cairo Int’l Film Festival



",Art
6717,"

'Frozen 2' heats up box office with $127M opening weekend






",Art
6718,"

CIFF41: Recommended events for Tuesday 26 November	



Ahram Online recommends some daily highlights from the 41st Cairo International Film Festival (20-29 November)



",Art
6719,"

Video: Short film about women in Egyptian cinema by CIFF



The 41st Cairo International Film Festival posted a short film about the role of women in Egyptian cinema



",Art
6720,"

Menna Shalaby says playing disturbed characters has sometimes led to therapy 



During her honoring at the 41st Cairo International Film Festival, the Egyptian multi-award-winning actress spoke about playing complicated characters



",Art
6721,"

CIFF41: Rizkallah tribute documentary 'Rizk El-Cinema' to screen again



Amid tributes paid to renowned Cairo International Film Festival Artistic Director Youssef Cherif Rizkallah, Rizk El-Cinema will be screened Sunday at 9pm in the Creativity Centre at the Cairo Opera House



",Art
6722,"

Egyptian director Sherif Arafa recounts memories during CIFF honoring



After receiving the Faten Hamama Honorary Award, the experienced director spoke at the 41st Cairo International Film Festival about his three-decade filmmaking career



",Art
6723,"

Saudi's inaugural Red Sea Int'l Film Festival to honour Egyptian filmmaker Khairy Beshara



Jeddah's first international film festival is holding several activities celebrating Beshara, including a retrospective with screenings of the filmmakers' best works



",Art
6724,"

Film review: The tricks of the Irishman



In the film, director Martin Scorsese reminds the people of the nightmare of building the American ""civilisation"" with force, suspicious financial transactions, corrupt politicians and leaders of organised crime



",Art
6725,"

Egyptian filmmaker Marianne Khoury speaks about film 'Let’s Talk' in podcast interview 



Matt Micucci from FRED Film Radio interviewed Khoury, director of the film Let’s Talk



",Art
6726,"

Cairo Int'l Film Festival partners Viu streaming media in funding Egyptian short films



The initiative came within the framework of Cairo Industry Days, a segment of the CIFF which in its second round this year made significant developments to Egypt's film industry



",Art
6727,"

Made in Bangladesh: Women garment workers challenging stereotypes



Newly released film Made in Bangladesh is based on the life of Daliya Akter, a garment worker who escaped child marriage and went on to lead a trade union fighting for workers' rights in the capital Dhaka.



",Art
6728,"

Not Me begins filming with an all-star Egyptian cast



The celebration of the first day of shooting Not Me brought together director Sarah Wafik and many stars of the Egyptian cinema including Maged El-Kedwany, Hala Shiha, Sawsan Badr, Tamer Hosni



",Art
6729,"

Remembering Egyptian actor Bishara Wakim: The pasha with the sense of humour 



The Egyptian actor of a Syrian origin was born on 5 March 1890 and died on 30 November 1949



",Art
6730,"

Art Alert: Celebrating 71 years of the Universal Declaration of Human Rights with film screenings



Held in Cairo's Zawya, the celebration is organised by the Embassy of the Netherlands and the Embassy of Switzerland in Egypt



",Art
6731,"

Joker, Game of Thrones, Bohemian Rhapsody break records in 2019



Guinness World Records revealed the five movie and TV titles that broke records in 2019



",Art
6732,"

Art Alert: Film Joker to screen at Tahrir Cultural Centre



Since its release across international cinemas in early October, the film Joker, has become the first R-rated film to exceed USD 1 billion at the worldwide box office, according to the Guinness World Records



",Art
6733,"

Egyptian filmmaker Khairy Beshara heads jury of 24th Int'l Film Festival of Kerala, India



Beshara held a discussion about his work and film industry during the festival



",Art
6734,"

Veteran Egyptian filmmaker Samir Seif passes away at 72






",Art
6735,"

Netflix streaming giant dominates Golden Globes, Apple lands first nomination



The streaming giant secured a whopping 17 film nominations unveiled at a Beverly Hills ceremony, trouncing the competition from Hollywood studios



",Art
