,Article Title,Category
7207,"

Egypt’s cotton market: A balancing act



Next year’s cotton harvest could drop by 30 per cent, according to a recent report, writes Niveen Wahish



",economy
7208,"

Fitch Solutions: Egypt's growth to tick up on investment, consumption






",economy
7209,"

Egypt: Excellent opportunities for investing in education



A recent study by the multinational professional services network of PricewaterhouseCoopers (PwC) concluded that Egypt offers excellent opportunities for investors and education providers seeking a foothold in the MENA region.



",economy
7210,"

Egypt trade exchange with Lebanon hit $643 mln in 2018: Cabinet






",economy
7211,"

Egypt to auction $1 billion in one-year dollar T-bills 






",economy
7212,"

Egypt targeting 8 percent growth by fiscal year 2021/22: Prime Minister






",economy
7213,"

Egypt, Chile to start negotiations on free trade zone later this year: Chilean official 






",economy
7214,"

On-demand delivery startup Glovo shuts down service in Egypt 






",economy
7215,"

Egypt's M2 money supply growth slows to 11.38 pct y/y in March: Central Bank






",economy
7216,"

IMF expects continuing growth of Egypt's exports






",economy
7217,"

IMF in touch with Sudan but no lending until arrears addressed: Official






",economy
7218,"

IMF issues report on Mideast economies amid volatile politics, oil prices



The IMF report, which looks at economies of 23 countries spanning North Africa, the Levant, the Persian Gulf,and Pakistan, predicts, among other things, that inflation in Egypt will remain mostly unchanged in 2019 at around 10%



",economy
7219,"

Streaming service Spotify hits 100 million paid user mark






",economy
7220,"

Lebanese veterans blockade central bank in protest against draft state budget






",economy
7221,"

Egypt's new capital: Big project, big challenges 






",economy
7222,"

EGP 1.5 bln investments in agriculture under 2019-2020 plan: Egypt's planning ministry






",economy
7223,"

Sisi approves agreement with China to implement railway project






",economy
7224,"

Egypt's core inflation drops to 8.1 pct in April: Central Bank



Official statistics agency CAPMAS said Egypt’s annual urban consumer price inflation dropped to 13.0 percent in April from 14.2 percent in March



",economy
7225,"

Egypt headline inflation eases to 13.0 pct in April: CAPMAS



Urban inflation rose 0.5 percent month-on-month in April, CAPMAS said, down from 0.8 percent in March; 'This month was the lowest month-on-month increase in three years,' economic experts explained



",economy
7226,"

Egypt's foreign debt rises to $96.6 billion at end of 2018: Central bank






",economy
7227,"

Egypt: Balancing reform and social protection 



New President of the World Bank Group David Malpass visited Egypt earlier this week less than a month after his appointment and explained his priorities in an interview with Sara Al-Issawy



",economy
7228,"

Egypt expects 5.8 pct economic growth in Q4 






",economy
7229,"

Exploring oil in the Gulf of Suez






",economy
7230,"

Egypt targets 5.6% growth rate by end of FY2018/19: Finance minister 



The government is also seeking to reduce inflation to less than 10 percent during 2019/20



",economy
7231,"

Egypt, World Bank sign new cooperation agreement to support SMEs






",economy
7232,"

Egypt expects IMF loan final tranche in July: Deputy finance minister






",economy
7233,"

Egypt to cancel planned rise in stock exchange duty






",economy
7234,"

Egypt spent $3.51 bln on fuel subsidies in first nine months of FY 2018-2019: Minister






",economy
7235,"

Egypt sells $1 billion in one-year dollar T-bills: Central Bank






",economy
7236,"

World Bank chief, Egypt's investment minister meet women benefiting from micro loans in Aswan



Minister Nasr said the ministry's top priority is buttressing micro projects in particular, because they secure jobs for women



",economy
7237,"

Egypt's ready-made garments exports record $406 mln in Q1 2019



The United States topped importing countries of the Egyptian ready-made garments in 2019's first quarter, recording $224 million, compared to $193 million in the same period of 2018



",economy
7238,"

Egypt's bourse announces shorter trading hours during Ramadan






",economy
7239,"

Stocks reel as Trump tweets on China unnerve markets






",economy
7240,"

Egypt govt increases aid to Federation of Arab Journalists to EGP 2 mln per year






",economy
7241,"

Egypt's central bank maintains interest rates on deposits and loans at 15.75%, 16.25%



The central bank reported that headline inflation declined to 13 percent in April 2019, while core inflation also declined, to 8.1 percent



",economy
7242,"

What comes after Egypt's agreement with the IMF concludes?



As Egypt’s current agreement with the International Monetary Fund is set to end soon, many are asking what comes next



",economy
7243,"

BP nears sale of stake in Egyptian oil firm to Dragon Oil: Sources






",economy
7244,"

Egypt's FRA doubles maximum credit limit for micro-sized enterprises 






",economy
7245,"

Fund to upgrade banking system to be established under new bill: CBE official



The fund will be its own independent legal entity whose main goal will be to upgrade inter-bank infrastructure



",economy
7246,"

Egypt's domestic liquidity rises to EGP 3.674 trillion by end of February: Central Bank






",economy
7247,"

Egypt keen on AfCFTA's entry into force: Trade and Industry Ministry






",economy
7248,"

Egypt's electricity ministry announces new rates for electricity prices to be applied in July



The new prices aim to cut energy subsidies from EGP 49 billion to EGP 22 billion in order to alleviate the financial burden on the ministry and help pay off its debts to the petroleum ministry, Minister Shaker said



",economy
7249,"

3.7% growth in trade exchange with South Africa: ECS






",economy
7250,"

UK's new Middle East minister hails improvement of Egypt's economy






",economy
7251,"

Egypt's AOI discusses developing railways with Spain’s COLWAY group



A COLWAY delegation praised the AOI’s plan to increase the percentage of the local component in all Egyptian industries and its contribution to numerous development projects at home and in many Arab and African countries



",economy
7252,"

Russian ICT solutions for Egypt



Russian Minister of Digital Development, Communications and Information Konstantin Noskov explained the stakes of Russian-Egyptian ICT cooperation to Ahmed Saeed Tantawi during a recent visit to Egypt



",economy
7253,"

IMF reaches staff-level agreement to disburse final $2 billion tranche of loan to Egypt






",economy
7254,"

UK int’l trade secretary to visit Egypt late May






",economy
7255,"

US dollar expected to drop against EGP in upcoming period: Economists






",economy
7256,"

The alternative economy in Ramadan



Ramadan is an opportunity for many Egyptian families to help make ends meet by engaging in alternative economic activities, writes Rasha Gadda



",economy
7257,"

Egypt's tourism: Travelling out of the box



Egypt is making innovative moves to promote tourism, including by partnering with CNN and co-producing an Italian documentary series on its archaeological treasures



",economy
7258,"

UAE investments in Egypt exceed $6.6 bln: Emirati ambassador






",economy
7259,"

Egypt to see rise in electricity prices in July,' Minister Shaker tells MPs



Electricity subsidies will be cut in July as part of a five-year programme that went into effect in 2015



",economy
7260,"

Saudi investments in Egypt hit $125.5 mln in Q2 2018/19: CAPMAS 






",economy
7261,"

Egypt and Bulgaria sign MoU on developing tourism cooperation 






",economy
7262,"

New technologies will not take over jobs: WB report



Fears that technological advances could take people’s jobs are unfounded, says a recent study, as technology is helping to create new jobs



",economy
7263,"

Waiting for the bills: Egypt's anticipated hike in electricity prices



Ghada Raafat sounds out expert opinion on the announced increases in electricity prices



",economy
